[INFO] [2021-07-23T13:13:55Z] 58.246.142.204 curl方法参数:["https:\/\/api.adapay.tech\/v1\/payments",{"app_id":"app_8cf327b5-84d3-45d3-8499-41211760c5d9","order_no":"ZY_2021072321135595520003","pay_channel":"alipay_wap","pay_amt":35,"goods_title":"商品订单ZY_2021072321135595520003","goods_desc":"FDPAY","currency":"cny","notify_url":"https:\/\/pay.fairydeed.com\/plugins\/adapay\/notify.php","sign_type":"RSA2"},["Content-Type:application\/json","sdk_version:v1.3.1","Authorization:api_live_b652c502-6e70-48fd-9e39-0ccdf7c11a12","Signature:D08qdXZng9pVEVnGXq3wN2YfaiUwEbkfNU5+hs3WsuC1bdEtDxHFqEpBIuVhL7L4eCWJnIHGh+pDNqv\/m4tVzI\/9shZ2\/oDCC2TRqlTuJkA+3Y2kow0OSUEdgolLTxjzqzF2cLWfhLkkiBmeHfRGZHXhTYbyXztOJW7nQihoXaQ="],true]
[INFO] [2021-07-23T13:16:35Z] 58.246.142.204 curl返回参数:400"{\"data\":\"{\\\"app_id\\\":\\\"app_8cf327b5-84d3-45d3-8499-41211760c5d9\\\",\\\"description\\\":\\\"description\\\",\\\"error_code\\\":\\\"request_parameter_error\\\",\\\"error_msg\\\":\\\"请求参数错误\\\",\\\"error_type\\\":\\\"invalid_request_error\\\",\\\"invalid_param\\\":\\\"pay_amt\\\",\\\"order_no\\\":\\\"PY_20210723211635929225\\\",\\\"pay_amt\\\":\\\"25\\\",\\\"pay_channel\\\":\\\"alipay_wap\\\",\\\"status\\\":\\\"failed\\\"}\",\"signature\":\"RMRmXdzn9iGhVRTsZuNy6ZCJmLLtqnevIZ10XViphxTNyEgmD4\/cqPdeCuEl\/Sg66Azq2vF9yw+mTAdtdwjDT3wgAqP57fujj68Zw7xTcwlmD9mdP6YHXdLp4m7MIh9TQBbgmrscJJTDkqG6vguA99XX80+jmjAyGujR\/5lSv8U=\"}"
[INFO] [2021-07-23T13:21:52Z] 58.246.142.204 curl方法参数:["https:\/\/api.adapay.tech\/v1\/payments",{"app_id":"app_8cf327b5-84d3-45d3-8499-41211760c5d9","order_no":"PY_20210723212152326219","pay_channel":"alipay_wap","time_expire":"20210724212152","pay_amt":49,"goods_title":"商品订单ZY_2021072321215135783614","goods_desc":"FDPAY","currency":"cny","notify_url":"https:\/\/pay.fairydeed.com\/plugins\/adapay\/notify.php","route_flag":"Y","device_info":{"device_ip":"106.14.16.249","device_type":1},"description":"description","device_id":{"device_id":"1111"},"sign_type":"RSA2"},["Content-Type:application\/json","sdk_version:v1.3.1","Authorization:api_live_b652c502-6e70-48fd-9e39-0ccdf7c11a12","Signature:P\/wyTaw8lWHRiW8PL86zlkGUdjExXe657RQuJmnl3\/m\/CFDovjiW8bklJicwKuqMutwusp0lE9ZrNJz6FH7Bc7boMrCN5tqw\/djVyYuhhij3MjsCuMw+rFNNnpj8DQy0F8ABNMpyAw4C2TD0cLMmZNcsOESYs2cjpyrVervhO44="],true]
[INFO] [2021-07-23T13:21:52Z] 58.246.142.204 post-json请求参数:{"app_id":"app_8cf327b5-84d3-45d3-8499-41211760c5d9","order_no":"PY_20210723212152326219","pay_channel":"alipay_wap","time_expire":"20210724212152","pay_amt":49,"goods_title":"商品订单ZY_2021072321215135783614","goods_desc":"FDPAY","currency":"cny","notify_url":"https:\/\/pay.fairydeed.com\/plugins\/adapay\/notify.php","route_flag":"Y","device_info":{"device_ip":"106.14.16.249","device_type":1},"description":"description","device_id":{"device_id":"1111"},"sign_type":"RSA2"}
[INFO] [2021-07-23T13:21:52Z] 58.246.142.204 curl请求头:["Content-Type:application\/json","sdk_version:v1.3.1","Authorization:api_live_b652c502-6e70-48fd-9e39-0ccdf7c11a12","Signature:P\/wyTaw8lWHRiW8PL86zlkGUdjExXe657RQuJmnl3\/m\/CFDovjiW8bklJicwKuqMutwusp0lE9ZrNJz6FH7Bc7boMrCN5tqw\/djVyYuhhij3MjsCuMw+rFNNnpj8DQy0F8ABNMpyAw4C2TD0cLMmZNcsOESYs2cjpyrVervhO44=","Content-Length:494"]
[INFO] [2021-07-23T13:21:53Z] 58.246.142.204 curl返回参数:400"{\"data\":\"{\\\"app_id\\\":\\\"app_8cf327b5-84d3-45d3-8499-41211760c5d9\\\",\\\"description\\\":\\\"description\\\",\\\"error_code\\\":\\\"request_parameter_error\\\",\\\"error_msg\\\":\\\"请求参数错误\\\",\\\"error_type\\\":\\\"invalid_request_error\\\",\\\"invalid_param\\\":\\\"pay_amt\\\",\\\"order_no\\\":\\\"PY_20210723212152326219\\\",\\\"pay_amt\\\":\\\"49\\\",\\\"pay_channel\\\":\\\"alipay_wap\\\",\\\"status\\\":\\\"failed\\\"}\",\"signature\":\"aXxKv+oXiU7CJ4pJC4V465BgH8XRt0SFQ5Iawt2V8jgJNiiVDJ4WuWufko3ZiE207YpkS\/D9sJeSCmF8B7Ia56i3\/+eAfC7lPcisaQP9IOPtMB4BRwHhq4CaEUrdnJAZ5EcFhFfSOyAeBNP1p+PJ+tGPAi9BmwQuYCbAtftHD5s=\"}"
[INFO] [2021-07-23T13:27:57Z] 58.246.142.204 curl方法参数:["https:\/\/api.adapay.tech\/v1\/payments",{"app_id":"app_8cf327b5-84d3-45d3-8499-41211760c5d9","order_no":"PY_20210723212757954871","pay_channel":"alipay_wap","time_expire":"20210724212757","pay_amt":"10.00","goods_title":"商品订单ZY_2021072321275751513777","goods_desc":"FDPAY","currency":"cny","notify_url":"https:\/\/pay.fairydeed.com\/plugins\/adapay\/notify.php","route_flag":"Y","device_info":{"device_ip":"106.14.16.249","device_type":1},"description":"description","device_id":{"device_id":"1111"},"sign_type":"RSA2"},["Content-Type:application\/json","sdk_version:v1.3.1","Authorization:api_live_b652c502-6e70-48fd-9e39-0ccdf7c11a12","Signature:jyptd29gYDTlNj9CJZJRbRUdruSvECBnAsUXwSMcP96PFJb7d\/ZHIXWztk\/aNVGFMxzLUz4l4HVnDOEeWaNpWjrWinC+eDXS39DeOG3V8slN\/baOb5rz+qdu61pihVAE80e+9CFLjV94ES8WWWqevC82JjzzEFp2DoJvbgWZiic="],true]
[INFO] [2021-07-23T13:27:57Z] 58.246.142.204 post-json请求参数:{"app_id":"app_8cf327b5-84d3-45d3-8499-41211760c5d9","order_no":"PY_20210723212757954871","pay_channel":"alipay_wap","time_expire":"20210724212757","pay_amt":"10.00","goods_title":"商品订单ZY_2021072321275751513777","goods_desc":"FDPAY","currency":"cny","notify_url":"https:\/\/pay.fairydeed.com\/plugins\/adapay\/notify.php","route_flag":"Y","device_info":{"device_ip":"106.14.16.249","device_type":1},"description":"description","device_id":{"device_id":"1111"},"sign_type":"RSA2"}
[INFO] [2021-07-23T13:27:57Z] 58.246.142.204 curl请求头:["Content-Type:application\/json","sdk_version:v1.3.1","Authorization:api_live_b652c502-6e70-48fd-9e39-0ccdf7c11a12","Signature:jyptd29gYDTlNj9CJZJRbRUdruSvECBnAsUXwSMcP96PFJb7d\/ZHIXWztk\/aNVGFMxzLUz4l4HVnDOEeWaNpWjrWinC+eDXS39DeOG3V8slN\/baOb5rz+qdu61pihVAE80e+9CFLjV94ES8WWWqevC82JjzzEFp2DoJvbgWZiic=","Content-Length:499"]
[INFO] [2021-07-23T13:27:58Z] 58.246.142.204 curl返回参数:200"{\"data\":\"{\\\"app_id\\\":\\\"app_8cf327b5-84d3-45d3-8499-41211760c5d9\\\",\\\"created_time\\\":\\\"1627046878\\\",\\\"description\\\":\\\"description\\\",\\\"expend\\\":{\\\"pay_info\\\":\\\"https:\/\/qr.alipay.com\/bax06917mw9llgsvteik5548\\\"},\\\"id\\\":\\\"002112021072321275710264637941428408320\\\",\\\"object\\\":\\\"payment\\\",\\\"order_no\\\":\\\"PY_20210723212757954871\\\",\\\"party_order_id\\\":\\\"02212107237727820002583\\\",\\\"pay_amt\\\":\\\"10.00\\\",\\\"pay_channel\\\":\\\"alipay_wap\\\",\\\"prod_mode\\\":\\\"true\\\",\\\"query_url\\\":\\\"https:\/\/api.adapay.tech\/v1\/expire\/payments\/1\/fb1c31f58dfd149ebf770b738906afc0\\\",\\\"status\\\":\\\"succeeded\\\"}\",\"signature\":\"m6l6JoFBthg0C4NdHkvNlTRRVZLcQIkcRGc9ZFbw5R0OXK+jzOw39mMokTGne1jQQznYFuHBkJMcNN+ywqptYvT2QP6hgVIokm9KaDAPtBQJHOmOF2L\/W4C4jfm\/hy96nCIhSxBFLqLuuWOQeHpxyMIQW8e5x70q4aye0JwCQcw=\"}"
[INFO] [2021-07-23T13:29:11Z] 140.206.73.51 curl方法参数:["https:\/\/api.adapay.tech\/v1\/payments",{"app_id":"app_8cf327b5-84d3-45d3-8499-41211760c5d9","order_no":"PY_20210723212911378012","pay_channel":"alipay_wap","time_expire":"20210724212911","pay_amt":"10.00","goods_title":"商品订单ZY_2021072321290927349022","goods_desc":"FDPAY","currency":"cny","notify_url":"https:\/\/pay.fairydeed.com\/plugins\/adapay\/notify.php","route_flag":"Y","device_info":{"device_ip":"106.14.16.249","device_type":1},"description":"description","device_id":{"device_id":"1111"},"sign_type":"RSA2"},["Content-Type:application\/json","sdk_version:v1.3.1","Authorization:api_live_b652c502-6e70-48fd-9e39-0ccdf7c11a12","Signature:IjvfF1JFCZHZaD5+I+yu\/qzxI+1qINs5ihptsM+MH2diGQT05H0rL5D7uQalzZAwlncmTJ64GH9SBTXtNlmT3CSCpwpJ0xUngrN+OJiX\/QEURFq8WFexft6x1GJWF\/uIKLVO0REiOiIpds+plT+6JPjpq+8KrEM\/NbIMK8A4qxQ="],true]
[INFO] [2021-07-23T13:29:11Z] 140.206.73.51 post-json请求参数:{"app_id":"app_8cf327b5-84d3-45d3-8499-41211760c5d9","order_no":"PY_20210723212911378012","pay_channel":"alipay_wap","time_expire":"20210724212911","pay_amt":"10.00","goods_title":"商品订单ZY_2021072321290927349022","goods_desc":"FDPAY","currency":"cny","notify_url":"https:\/\/pay.fairydeed.com\/plugins\/adapay\/notify.php","route_flag":"Y","device_info":{"device_ip":"106.14.16.249","device_type":1},"description":"description","device_id":{"device_id":"1111"},"sign_type":"RSA2"}
[INFO] [2021-07-23T13:29:11Z] 140.206.73.51 curl请求头:["Content-Type:application\/json","sdk_version:v1.3.1","Authorization:api_live_b652c502-6e70-48fd-9e39-0ccdf7c11a12","Signature:IjvfF1JFCZHZaD5+I+yu\/qzxI+1qINs5ihptsM+MH2diGQT05H0rL5D7uQalzZAwlncmTJ64GH9SBTXtNlmT3CSCpwpJ0xUngrN+OJiX\/QEURFq8WFexft6x1GJWF\/uIKLVO0REiOiIpds+plT+6JPjpq+8KrEM\/NbIMK8A4qxQ=","Content-Length:499"]
[INFO] [2021-07-23T13:29:11Z] 140.206.73.51 curl返回参数:200"{\"data\":\"{\\\"app_id\\\":\\\"app_8cf327b5-84d3-45d3-8499-41211760c5d9\\\",\\\"created_time\\\":\\\"1627046951\\\",\\\"description\\\":\\\"description\\\",\\\"expend\\\":{\\\"pay_info\\\":\\\"https:\/\/qr.alipay.com\/bax05819iggbebrhcvau3015\\\"},\\\"id\\\":\\\"002112021072321291110264638248240517120\\\",\\\"object\\\":\\\"payment\\\",\\\"order_no\\\":\\\"PY_20210723212911378012\\\",\\\"party_order_id\\\":\\\"02212107237735132601422\\\",\\\"pay_amt\\\":\\\"10.00\\\",\\\"pay_channel\\\":\\\"alipay_wap\\\",\\\"prod_mode\\\":\\\"true\\\",\\\"query_url\\\":\\\"https:\/\/api.adapay.tech\/v1\/expire\/payments\/1\/797f6ba191e7a751d067d7c1c11a9c95\\\",\\\"status\\\":\\\"succeeded\\\"}\",\"signature\":\"jttNYpF5tTlmhNZ3JWuV2F2b8WxmA+vHmm64yXAXWBz9kfU9sEhjKsbfDG7AfqeIdytXgIR67rMFIaZOgK4T64hlWvFfPtENG1bg9kmAoKZDyX1sLmkBzDL7GicZYf0d0K9sRVY+ZCpcIvK+1HRA\/jobVWEund09gLG1VeZiDCQ=\"}"
[INFO] [2021-07-23T13:38:53Z] 140.206.73.51 curl方法参数:["https:\/\/api.adapay.tech\/v1\/payments",{"app_id":"app_8cf327b5-84d3-45d3-8499-41211760c5d9","order_no":"PY_20210723213853197884","pay_channel":"alipay_wap","time_expire":"20210724213853","pay_amt":"10.00","goods_title":"商品订单ZY_2021072321385291280026","goods_desc":"FDPAY","currency":"cny","notify_url":"https:\/\/pay.fairydeed.com\/plugins\/adapay\/notify.php","route_flag":"Y","device_info":{"device_ip":"106.14.16.249","device_type":1},"description":"description","device_id":{"device_id":"1111"},"sign_type":"RSA2"},["Content-Type:application\/json","sdk_version:v1.3.1","Authorization:api_live_b652c502-6e70-48fd-9e39-0ccdf7c11a12","Signature:pQo7Zoe6nwvUm6L4x8ZBgmsI56mr0O1+TVsEA3tqbGX8FkPvxjn7px1P8AIGq144W3xsbfLHIuPNlLe5BAO\/peZ2y0BFzGTn3Z+L1bydFasfR4ldQ+SaFFF8niPON8NLXDJMn33tAfc0a83CbeC6z1G9oV2mX+TuUH+HVUY17E8="],true]
[INFO] [2021-07-23T13:38:53Z] 140.206.73.51 post-json请求参数:{"app_id":"app_8cf327b5-84d3-45d3-8499-41211760c5d9","order_no":"PY_20210723213853197884","pay_channel":"alipay_wap","time_expire":"20210724213853","pay_amt":"10.00","goods_title":"商品订单ZY_2021072321385291280026","goods_desc":"FDPAY","currency":"cny","notify_url":"https:\/\/pay.fairydeed.com\/plugins\/adapay\/notify.php","route_flag":"Y","device_info":{"device_ip":"106.14.16.249","device_type":1},"description":"description","device_id":{"device_id":"1111"},"sign_type":"RSA2"}
[INFO] [2021-07-23T13:38:53Z] 140.206.73.51 curl请求头:["Content-Type:application\/json","sdk_version:v1.3.1","Authorization:api_live_b652c502-6e70-48fd-9e39-0ccdf7c11a12","Signature:pQo7Zoe6nwvUm6L4x8ZBgmsI56mr0O1+TVsEA3tqbGX8FkPvxjn7px1P8AIGq144W3xsbfLHIuPNlLe5BAO\/peZ2y0BFzGTn3Z+L1bydFasfR4ldQ+SaFFF8niPON8NLXDJMn33tAfc0a83CbeC6z1G9oV2mX+TuUH+HVUY17E8=","Content-Length:499"]
[INFO] [2021-07-23T13:38:53Z] 140.206.73.51 curl返回参数:200"{\"data\":\"{\\\"app_id\\\":\\\"app_8cf327b5-84d3-45d3-8499-41211760c5d9\\\",\\\"created_time\\\":\\\"1627047533\\\",\\\"description\\\":\\\"description\\\",\\\"expend\\\":{\\\"pay_info\\\":\\\"https:\/\/qr.alipay.com\/bax04167oflv7j6gsmbn00f8\\\"},\\\"id\\\":\\\"002112021072321385310264640690245627904\\\",\\\"object\\\":\\\"payment\\\",\\\"order_no\\\":\\\"PY_20210723213853197884\\\",\\\"party_order_id\\\":\\\"02212107237793356703586\\\",\\\"pay_amt\\\":\\\"10.00\\\",\\\"pay_channel\\\":\\\"alipay_wap\\\",\\\"prod_mode\\\":\\\"true\\\",\\\"query_url\\\":\\\"https:\/\/api.adapay.tech\/v1\/expire\/payments\/1\/99642550b7f8e1b0900f2220155eca56\\\",\\\"status\\\":\\\"succeeded\\\"}\",\"signature\":\"U\/nSpdgsc55qPWJG72p4lrI6FQj3+KS0NYjDgllzQBoCFisuhbGwwnEIrZ\/VbHunSrfBIfzKPwE9geIMyYSdACMezD4OIHlWLVtELbem8wRDPpbr2lnLH+MtbNLqqh\/DNuYMcWSoT+t0Nz21UqGxi+AHP3MAX+RpWU0dk8Ed5CE=\"}"
[INFO] [2021-07-23T13:39:43Z] 140.206.73.51 curl方法参数:["https:\/\/api.adapay.tech\/v1\/payments",{"app_id":"app_8cf327b5-84d3-45d3-8499-41211760c5d9","order_no":"PY_20210723213943869378","pay_channel":"alipay_wap","time_expire":"20210724213943","pay_amt":"10.00","goods_title":"商品订单ZY_2021072321394216344705","goods_desc":"FDPAY","currency":"cny","notify_url":"https:\/\/pay.fairydeed.com\/plugins\/adapay\/notify.php","route_flag":"Y","device_info":{"device_ip":"106.14.16.249","device_type":1},"description":"description","device_id":{"device_id":"1111"},"sign_type":"RSA2"},["Content-Type:application\/json","sdk_version:v1.3.1","Authorization:api_live_b652c502-6e70-48fd-9e39-0ccdf7c11a12","Signature:Ub4bJVCvfQUT9AJQewrkt7pIinaV1LOAcOn5shKrQvgosuYFuG5zFmrRMsklGLvsg0D1P9AaZe9CT4bHWwaxByw23QVnsPSP2HsxHSjKNDqCx638ARmxMHdXuSrBvd\/RuIPNi\/DDc39Cgc8a6miB2jhyRsByPT9RAig1DvbAThI="],true]
[INFO] [2021-07-23T13:39:43Z] 140.206.73.51 post-json请求参数:{"app_id":"app_8cf327b5-84d3-45d3-8499-41211760c5d9","order_no":"PY_20210723213943869378","pay_channel":"alipay_wap","time_expire":"20210724213943","pay_amt":"10.00","goods_title":"商品订单ZY_2021072321394216344705","goods_desc":"FDPAY","currency":"cny","notify_url":"https:\/\/pay.fairydeed.com\/plugins\/adapay\/notify.php","route_flag":"Y","device_info":{"device_ip":"106.14.16.249","device_type":1},"description":"description","device_id":{"device_id":"1111"},"sign_type":"RSA2"}
[INFO] [2021-07-23T13:39:43Z] 140.206.73.51 curl请求头:["Content-Type:application\/json","sdk_version:v1.3.1","Authorization:api_live_b652c502-6e70-48fd-9e39-0ccdf7c11a12","Signature:Ub4bJVCvfQUT9AJQewrkt7pIinaV1LOAcOn5shKrQvgosuYFuG5zFmrRMsklGLvsg0D1P9AaZe9CT4bHWwaxByw23QVnsPSP2HsxHSjKNDqCx638ARmxMHdXuSrBvd\/RuIPNi\/DDc39Cgc8a6miB2jhyRsByPT9RAig1DvbAThI=","Content-Length:499"]
[INFO] [2021-07-23T13:39:44Z] 140.206.73.51 curl返回参数:200"{\"data\":\"{\\\"app_id\\\":\\\"app_8cf327b5-84d3-45d3-8499-41211760c5d9\\\",\\\"created_time\\\":\\\"1627047583\\\",\\\"description\\\":\\\"description\\\",\\\"expend\\\":{\\\"pay_info\\\":\\\"https:\/\/qr.alipay.com\/bax0688015hetnkgk4m355b1\\\"},\\\"id\\\":\\\"002112021072321394310264640901435228160\\\",\\\"object\\\":\\\"payment\\\",\\\"order_no\\\":\\\"PY_20210723213943869378\\\",\\\"party_order_id\\\":\\\"02212107237798389802170\\\",\\\"pay_amt\\\":\\\"10.00\\\",\\\"pay_channel\\\":\\\"alipay_wap\\\",\\\"prod_mode\\\":\\\"true\\\",\\\"query_url\\\":\\\"https:\/\/api.adapay.tech\/v1\/expire\/payments\/1\/60509a0cbc6feb46bcbbbd84bfa7d608\\\",\\\"status\\\":\\\"succeeded\\\"}\",\"signature\":\"GTYe8YLE+gfbm29o1sCprzws39I8OyMtz6hhjBaqNYiGK0hhd\/QD+4uhOk5sJg2boGaLkXd14vmWZQQuyA\/a\/h6pWNr7CkyDYlJXvhXV6HHwwDQWWqqj2+d\/KawXhv7dhMvxdV9L31NMM1jdn4TrPiBhDZC+7zM8usM1Aoh4ygw=\"}"
